,TSPC_corr,TSPC_qval
Nfkbib,0.04557848697564018,0.014917489709120376
Smg9,0.04556784319212149,0.014946199865544008
Galnt7,0.04556353905597594,0.014956320591438203
Serp2,0.045561828287283536,0.014958824438892888
C030037D09Rik,0.045557125638461954,0.014970125047414037
Mrpl1,0.04554901282412481,0.014991471657819543
Ptprf,0.04554241117430073,0.015005860744783642
Slx4ip,0.0455389058899336,0.01501366301633694
Fbxl3,0.045516194759311436,0.015075676205836693
Car5a,0.04550179029084827,0.01511326441984525
Fam193b,0.04549887171173557,0.015119376079659925
Syn1,0.0454824989270918,0.015165468974179879
Cenpa,0.04547285058314402,0.015186526398783262
Sart3,0.0454652878920526,0.015206508787179773
B4galt2,0.04546072549660584,0.015217559347876601
Gm3776,0.04544795425793505,0.015250581049982535
Gm20342,0.045434725918248806,0.015285036418452837
Cr1l,0.04542394056045143,0.015314803643203145
Ube2f,0.04540535340548643,0.015365511150574834
Decr1,0.04539672749534351,0.015388908726667181
Thap4,0.04536809831320295,0.015472818567064348
Ptprg,0.04536480137424954,0.015480207132738044
Anxa4,0.045357819842361265,0.015496169992714595
Xpo1,0.04535114218388958,0.015513829763640888
Pctp,0.04533548364087319,0.015556211596130838
Gm45924,0.04533397439057836,0.015558194539715678
Smagp,0.045327270838953826,0.01557599662979577
Ppp2r1a,0.045321306552648294,0.015588947742200834
Glmp,0.045303159451229,0.015641743507169473
Esco1,0.045287194623262264,0.015685377161280885
Ints8,0.04524240867733098,0.01581527814583074
Ctss,0.04522850868555782,0.015852952097428437
St3gal6,0.045223094239829155,0.015867061880850707
Vps13d,0.04521290499851804,0.01589599179300241
Psenen,0.0451792570998665,0.015995348072251395
Cacna2d1,0.04516598465276226,0.016031443144157595
Tpcn2,0.04516346374875298,0.0160366433700569
Zbed5,0.045145712776254836,0.016089552187485062
Clec2l,0.045140612047078796,0.01610286518921079
Gria2,0.04513695625355007,0.0161116498601454
Pam16,0.04511417508410334,0.016177926223824596
Pmf1,0.0451062752240301,0.016200136181300118
Exoc6b,0.0450943541680334,0.016235083775579206
Ankrd13c,0.04508845531828321,0.01625103011457919
Mterf3,0.04508456717249275,0.016260622778497106
Txlna,0.045020967727825635,0.016457634903946902
Zfp334,0.04501332829617747,0.016479352956389918
Dhrs7,0.045007232375818516,0.01649614501043114
Pfkfb4,0.04498889653277979,0.016552290881277718
March5,0.04496036573287303,0.016630439250736817
Tbrg4,0.044919849413598036,0.016753428070646365
Atp6v0d1,0.04491181875607524,0.016771179026379795
Clec4e,0.04490834191351835,0.016779705288824418
Swsap1,0.0449050356266655,0.016787679927758054
Med18,0.044899024244501665,0.01680447722904423
Mterf1a,0.04489488243929712,0.016815188598385666
Lrrc41,0.044888357803339746,0.016833656723002296
Mtmr2,0.044887509180263914,0.016833656723002296
Clptm1l,0.044881861930581766,0.016849305213958072
Ddx19a,0.044871257453077094,0.01688119032556683
Clns1a,0.04486788511478583,0.01688942530863874
Rftn2,0.04484104326771071,0.016966898776624446
Hace1,0.04484085059384981,0.016966898776624446
Gm49700,0.04480816410862614,0.017069034388921843
Dlat,0.04478899892424533,0.01712966701284816
Vps13b,0.04477728430131138,0.017165714795129086
Fam8a1,0.04477317036506719,0.017176538976992207
Mrpl41,0.04477038969480995,0.017182933956279893
Rgs10,0.04476653634515823,0.01719290090926238
Ncor2,0.044764207151754346,0.017196342568966464
Foxk2,0.04476378708577023,0.017196342568966464
Synj2bp,0.04475960873639764,0.017207399491841115
Fbxo4,0.044729930150294805,0.017295018426958766
Ubr4,0.044706678496024894,0.017370084982780302
Atpaf1,0.044688919993611936,0.017418268414186016
Ubn1,0.044683747228713704,0.017432803201318074
Prpf19,0.04467589945734202,0.017453479356030244
Dtymk,0.04465898113816151,0.017507725449491106
Sharpin,0.0446427333334514,0.017559848413070348
Cdadc1,0.044630825617790554,0.01759735834271242
Rbp2,0.04460251034146273,0.01768209442602573
Fam136a,0.04459408011349467,0.01770502369629575
Ptk2b,0.044589875055054996,0.017716464123704468
Spast,0.044565934611601125,0.017795522192345453
Mettl27,0.04456341523557293,0.017801227143492634
Clpp,0.044557878551742376,0.01781729705511859
Icmt,0.04454371369133282,0.017863067494551577
Sbf1,0.04450121954089266,0.018001008393096266
Slc25a17,0.04447097217125208,0.01810017845180079
Meak7,0.04445728754093744,0.018143356778499178
Osbpl5,0.04445687771163282,0.018143356778499178
Zfp1,0.044421471619925955,0.01826133582078091
Mtg1,0.044412848833982214,0.01828862451381275
Gm19325,0.04441153508236493,0.018290227922229403
Mrpl4,0.04440493839717427,0.018307402190343224
Iqcg,0.044385742388068326,0.018369023292493066
Hbs1l,0.04437929959944355,0.018388750412164975
Acad9,0.044376974765188024,0.018393936083509338
Wwp2,0.04436850347614577,0.018420865140559812
Gnpda2,0.044338069332643205,0.018516659178215735
St3gal3,0.04433518963256475,0.01852385091175627
Dolk,0.044332415254099124,0.018530670662350916
Krt79,0.04433122364369615,0.018531860656552844
Ralgapb,0.044326108408199116,0.01854701669713279
Cklf,0.04432321260456389,0.01855427727294164
Mrpl13,0.04431971225752669,0.01856369470599665
Srebf1,0.04431702266845586,0.018570226524058424
Sephs1,0.04430158430130595,0.018616144610194476
Gm5617,0.044287762676690726,0.018662509512343356
Ptprn,0.044280898798949565,0.018680957746506504
Pars2,0.044270900792128656,0.018712400674766833
Paxip1,0.04427041737619356,0.018712400674766833
Klc4,0.044257156800952165,0.01875696083701888
Drp2,0.04424430925537556,0.01880012720385021
Ganc,0.04422633664065292,0.018858801282904732
Gigyf2,0.04420451987512947,0.018931572839695376
Gtf2f2,0.04419955345689736,0.018943372997076227
Ctnnbl1,0.044197600285792726,0.018947352581846703
2410004P03Rik,0.04417498683995183,0.019026447841114277
Frmd8,0.044148383352126896,0.019117296319381746
Atp9b,0.04412777408309097,0.01918966828557376
Ppp4c,0.04412536971817993,0.019193423091087743
Gdf5,0.04412503760056108,0.019193423091087743
Ddx41,0.04410219813033552,0.019268706602909382
S100g,0.04410199401050221,0.019268706602909382
Srsf4,0.044080459258596966,0.01934500873977271
Rab3ip,0.04406321062066062,0.019402510707594252
Erc2,0.044056992516051885,0.01942035554087249
Btbd1,0.04403226423058761,0.019507935473984474
Mbnl2,0.04402972050467438,0.019514218831605153
Mpp1,0.044027804647750635,0.01951816476670809
Apol7d,0.0440261864952546,0.019521002386079258
Chchd4,0.04401070134194172,0.019572381817564776
Borcs6,0.04400768647958737,0.019580444934354683
Idi1,0.04399894213322895,0.019609936896614666
Gper1,0.04398404384856554,0.01965932386305243
Clock,0.04398050757345469,0.01966937512171327
Cenpt,0.043977072992560734,0.01967873480205854
Sema4d,0.04397630067979792,0.01967873480205854
Gm17655,0.04397156761436315,0.019693289495056644
Kat7,0.0439683588384452,0.019702126693763783
Qsox2,0.043931728078147936,0.0198253497978405
Faap100,0.043930414714483126,0.019825725280129065
Rxylt1,0.04392506396043719,0.019842712361380157
Paqr4,0.04392072593411867,0.019855881303973182
Prpsap1,0.0439134643167599,0.019880126389908114
Zfp740,0.04390554448583534,0.019906893162322796
Acsbg2,0.043902683451091405,0.01991449790540678
Vps9d1,0.043897454445471634,0.019931090912817327
Usp13,0.043892763905641834,0.019945651238004136
Uck1,0.04388907307253744,0.019956422375201895
Gm16536,0.043884930498849735,0.019968916160049057
Taok2,0.04386348745222691,0.020042752728807043
Psmg1,0.04386325231065627,0.020042752728807043
Mapk1ip1l,0.04384762747697402,0.0200943393928906
Zfp626,0.04384604429239037,0.0200943393928906
Osbpl2,0.04382667157374755,0.020165238682552388
Mcee,0.04382253419730125,0.020177829192665694
B4galt7,0.043814025653126254,0.02020659195261343
2310009A05Rik,0.043812622850882575,0.02020659195261343
Sdhaf2,0.0438124778212981,0.02020659195261343
Mfap1b,0.04380214466831511,0.020243033333760565
Atp5h,0.043799818262494454,0.020245408033672786
Ints1,0.04379410465226805,0.020262772618221007
Cd200r4,0.04373889702665806,0.020461120877788556
Hist1h4i,0.04373764676143456,0.020462657844980758
Tmem241,0.043733282465052564,0.020476296354017955
Ip6k1,0.04372709421525203,0.02049703801740123
Cenpf,0.04371370666241721,0.02054251834124663
Umad1,0.0437043390260384,0.020574210012336953
Wdtc1,0.04370035720419787,0.020581268212418763
Nr2f6,0.04368539096065911,0.02063309211047744
Samd11,0.043680784682995515,0.020647780099610064
Fads3,0.04367834397207226,0.020653994226038808
B3gat2,0.04364623211973492,0.020773382081659002
Pomt2,0.04364356162919722,0.020780534161869677
Gm45397,0.04363772083506079,0.020800180421066454
Naca,0.04363610456437032,0.020803185277045153
Zfp994,0.04357932899020244,0.021021263298739348
Rnf135,0.043548382681872354,0.021137877979634387
Tbc1d10b,0.04353032292555504,0.021206771250801493
Gemin6,0.043524201839580376,0.021227898572408924
Cds2,0.043512377058192324,0.02127196833184829
Trmu,0.043509519522300436,0.02127658468107348
Zfp235,0.04349870522779833,0.021313230151628133
Ppp4r1,0.04349706036354466,0.021316413676141177
Rhbdd1,0.0434777082215665,0.021391043453709454
Cir1,0.043469889131719654,0.0214192023383005
Pex12,0.04346517104638106,0.021434837393843414
Bcl2l12,0.04345984208287046,0.021452957347800623
Stfa3,0.043430859737731205,0.021567179088308498
Elf4,0.04342466567310457,0.02158892204336479
Clp1,0.04341289865716909,0.021629931570479138
Txnrd3,0.04340406294481311,0.02166252317110033
Ipo9,0.0433989323058665,0.021680002451529738
Serhl,0.04339543095581334,0.02169082790318903
Erfe,0.043394044428304766,0.02169300431595338
Efcab1,0.04337838769236017,0.021746632580630296
Tmem199,0.04337489191836631,0.021757465599327085
Dyrk3,0.04337005526958939,0.02177030121137562
Shld3,0.04336842044257054,0.02177350591534747
Lbp,0.043366329464402505,0.02177507925741515
Grin2a,0.043358838841601285,0.021802336620436447
Polr2k,0.04335469800464938,0.02181584794269379
Xpot,0.04334882655563398,0.021836487020407754
Lca5l,0.04332313328828738,0.021938912340587462
Ccdc71,0.04331770929901643,0.02195164880750559
Parvb,0.043317490574116095,0.02195164880750559
Tent2,0.04331248748323191,0.021968809283954147
Nars,0.04328460964700696,0.02207731289365182
Mannr,0.04328332579700912,0.02207910059923673
Impa1,0.043277335091608665,0.02210045638320442
BC003965,0.04325680264124788,0.022170053836909502
Ccdc92,0.043256218537091065,0.022170053836909502
Myom2,0.04325580762311744,0.022170053836909502
Sergef,0.043255503507175684,0.022170053836909502
Tchp,0.0432494831403622,0.02219161203950902
Cobl,0.04322236185456739,0.022297915866704196
Has2os,0.04320003373075756,0.0223880926475187
Nedd9,0.043199081206358396,0.02238850981139495
Dnaja3,0.043189823112905895,0.022423891563899744
Tent4a,0.043187649956403715,0.02242945240409305
Tmem8b,0.043180609262129174,0.022455536997254538
Onecut2,0.04317293400025095,0.02248072578738793
Atxn1l,0.04316706980671047,0.02250189156255454
Leng9,0.04314265589640141,0.022601643969084845
Pdpk1,0.04313859019177183,0.022613325477492573
Tmem41a,0.04313819651640145,0.022613325477492573
Rabl3,0.04312814045162739,0.022650554354505543
Hecw2,0.04312772476903529,0.022650554354505543
Pdik1l,0.04312603319011119,0.02265411905302074
Atp6ap2,0.043111025631241036,0.022714357440922987
Dcaf17,0.04310590743448093,0.02273253709152457
B3galnt1,0.04309441148667623,0.022777956614372534
Pebp1,0.04308336740321727,0.022821523163008235
Mapk11,0.0430762165153485,0.022841678201046735
Rrm2,0.043076099882377615,0.022841678201046735
Klhl40,0.043060257610444574,0.022902279958392568
Mlx,0.04304770956325731,0.022952523097174177
Tm2d2,0.04304620216088605,0.022955338476236858
Tubgcp3,0.04304033001562414,0.022976934264610567
Neurl1a,0.04299210925404181,0.02317792320552042
Sem1,0.042981585096340084,0.023219907530029105
Nacc1,0.04295859064828379,0.023305123763809894
Chrna1,0.04295708702623441,0.023307204680507478
Prkrip1,0.04295116880758606,0.023326329475499282
Slc25a10,0.042928208628235286,0.023419208188590588
Gm43050,0.042901300664304726,0.023522265633268497
Necab3,0.042895572721220444,0.023543698448733556
Llgl1,0.04287959833459325,0.023606527962122256
Lipc,0.042877662423138126,0.023611303870269232
Ilkap,0.04287522611208124,0.023618287809416064
Rnaseh2b,0.04285504502227826,0.023703668306321996
Get4,0.04284642052227883,0.023730523682793544
Slc25a29,0.04283484946811956,0.02377575543309136
Gm41307,0.04282595958842089,0.02380614605435764
Gm26879,0.04282009983068706,0.023826233383483084
Ltv1,0.04281973388453653,0.023826233383483084
Znrd1as,0.04279747829143902,0.023921526039536442
Taf15,0.04277990182074221,0.023996221721018448
Prickle3,0.042733480180823964,0.02418543855346053
Brd7,0.04269716097225665,0.02434564339091682
Aimp2,0.04268813756733525,0.024382683647977483
Trub2,0.04268573941838328,0.02438969429266051
Brap,0.04267239187742598,0.024446448443952568
Zfp946,0.04266915592160506,0.024455588704927034
Nuak2,0.04266515009019952,0.024463871423908108
Nrde2,0.04265424607871579,0.024498780025741556
Dcps,0.042650352580668474,0.02451184482957004
Orc2,0.04264162752623421,0.024544273179729483
Ramac,0.04264153668110072,0.024544273179729483
Kmt5b,0.04263667148916137,0.02456258920978707
Pilra,0.04263284371822854,0.02457617847792857
Lrp11,0.04260902200722789,0.02468129511726581
Ddx54,0.04257539329446773,0.02482019940055649
Dap3,0.04256996344622387,0.02484130053565134
Med11,0.04256209446920732,0.024869742481067377
Gm19412,0.04255695176425052,0.024885130822258777
Edn1,0.042556206013232026,0.024885130822258777
Vpreb1,0.042553402937742714,0.024894144302037617
Mrpl19,0.04254157133569192,0.024944913121702893
Fzd10os,0.042529528388350155,0.024996753371150357
Plxna4,0.042524645207186,0.025015451398979743
Aldh2,0.04248540166635039,0.025182205673973942
Rspo2,0.04248157206699653,0.025196106293270456
Irak1,0.042456375468822125,0.025306009711197057
Srrd,0.04245545947981471,0.02530631063593764
Gm14966,0.04243694172895469,0.02538122723068593
Exoc4,0.042432653155045685,0.02539738313068237
Abi3,0.042429739990978606,0.025407078360687948
Exoc5,0.04242714260617976,0.025415133182313938
Fam180a,0.0424263249165128,0.025415133182313938
Cops7b,0.04241961067474365,0.02544272947728529
Ctu2,0.04241476736901599,0.02546153473057137
Osgep,0.042412136235597295,0.025468684276457026
Tars2,0.042406165539691024,0.025490050405557334
Naa16,0.04238483802594874,0.025586793613883756
Sgsm1,0.04237721892160878,0.02561884114575926
Bfsp1,0.0423719660096976,0.025639703365958423
Stk10,0.042355506238832205,0.02570975585102975
Psma5,0.04234969276290598,0.02572924316138754
Abca6,0.04234885430596464,0.02572924316138754
Capns2,0.04234686966158666,0.02573262930382151
Gm48604,0.04234644090372636,0.02573262930382151
Gm27216,0.042335837361937384,0.02577803071810177
Birc6,0.04233520102709119,0.02577803071810177
Edn2,0.04233233018267674,0.025787656013330124
Fktn,0.042328715980475856,0.02580082810371155
Fra10ac1,0.042322103534774454,0.025828308650099545
Rfc2,0.04232070254699417,0.02583093647067646
Topbp1,0.04228011453907079,0.026021176711144227
Gm41442,0.04227821875293544,0.026024959566627086
Ubr2,0.04227422252836647,0.02603722413995641
Brdt,0.042269271087384166,0.026056938155209847
Dhx58,0.042267723021743066,0.026060293456959413
Rwdd2b,0.04226416424876626,0.02607278088247044
Rab2b,0.04225003802108751,0.02613316587942853
Vamp2,0.04224904110142804,0.026133873581714318
Lzts2,0.0422347916706975,0.02619443533741091
Tmem104,0.04222693239190803,0.026228314966334394
Ube2e3,0.04222198995143394,0.026248113786874413
Timm44,0.042217650082399194,0.02626466093592719
Fam129b,0.042216871892695164,0.02626466093592719
Atpsckmt,0.04221156670483321,0.026286242078504416
Scaf11,0.04220984139234065,0.026290485159392602
Rmdn1,0.04220607346388237,0.026304631066796084
Zfp449,0.042203161796807595,0.02631463074218715
Odf3l1,0.04217452273084983,0.026449716623680918
E2f1,0.04217316381216172,0.026452197300102804
Fyco1,0.042140652972341264,0.026602702612197552
Alas1,0.04213106915180245,0.026641335292737562
Triqk,0.0421215333171954,0.026683954908970915
Dop1b,0.042113053059738975,0.0267214446375224
Stil,0.04210634732376173,0.026750247170230626
Tchh,0.04209400088720971,0.026806873794419615
Slc35b2,0.042085901072164374,0.026841096361816787
Retreg2,0.04204595405173817,0.02702356812331622
Lgr6,0.04202836297540979,0.027102573286625267
Mal2,0.042015862147941854,0.027160626958883726
2410022M11Rik,0.042009222533440575,0.027189515644312216
Enox2,0.041995852234141165,0.027252082572747933
Mefv,0.041987641943853245,0.02728892234992568
Psmd3,0.04198007015571866,0.027322604464321297
Mipep,0.04196336852492952,0.027402182526474514
Gm28875,0.041953627330725864,0.027446906515413934
Col2a1,0.04191710820168885,0.02761837129018184
Guca1a,0.0419145664209735,0.027626932759375233
Cops2,0.04191220997982467,0.027634558279368192
Ndufb3,0.041897303293735026,0.027692877704062868
Optn,0.041894728043370494,0.027701631142725173
Chic2,0.04188579148451817,0.027737054486393388
4732491K20Rik,0.041885201706831306,0.027737054486393388
Selenow,0.04187957301342604,0.027761342190207094
Gsta1,0.04187248167371131,0.02779309176696214
E230016M11Rik,0.041869599699933126,0.027803436023733506
Ahsa2,0.041855354779461604,0.027863035527410825
Sptssa,0.04184630708433518,0.02790487753323109
Tmem35a,0.041824565437650806,0.02800305160478484
Rwdd4a,0.04182167443623664,0.02801351177608921
Nt5dc1,0.041815554885084406,0.0280405304513914
4931440F15Rik,0.04181076808676623,0.02806073141321774
Trmt6,0.04178341107255984,0.028192686821113422
Lysmd3,0.04177552601051647,0.028224582185779192
Prox1,0.041761158282771584,0.028294393152917603
Ctu1,0.04172751446365385,0.02845555343885987
Aftph,0.04172218588018605,0.028475526782531103
Flot1,0.04172197221575,0.028475526782531103
Mavs,0.04172053532194534,0.02847622615155351
